name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Romo,00-0021678,yes,DAL,QB,23,17,1,3,0,0,279,2,6,0,0,0,0,5
E.Manning,00-0022803,no,NYG,QB,33,21,0,3,0,0,248,1,11,0,0,0,0,11
