name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Carr,00-0031280,yes,OAK,QB,42,27,2,1,0,0,263,4,41,0,0,0,0,58
R.Fitzpatrick,00-0023682,no,HOU,QB,19,14,0,2,0,0,139,,,,,,,
