name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Flacco,00-0026158,yes,BAL,QB,30,20,0,1,0,0,221,4,10,0,0,0,0,8
B.Bortles,00-0031407,no,JAC,QB,37,21,1,0,0,0,210,1,2,0,0,0,0,2
