name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Cutler,00-0024226,yes,CHI,QB,36,24,0,2,0,0,262,3,9,0,0,0,0,20
E.Manning,00-0022803,no,NYG,QB,26,14,3,1,0,0,239,,,,,,,
