name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Roethlisberger,00-0022924,yes,PIT,QB,25,18,0,1,0,0,220,4,-1,0,0,0,0,-4
A.Smith,00-0023436,no,KC,QB,45,31,0,0,0,0,311,2,11,0,0,0,0,14
