name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Ponder,00-0027950,yes,MIN,,35,25,2,2,0,0,258,3,13,0,0,0,0,31
R.Smith,00-0027775,no,TEN,,5,3,0,0,0,0,34,,,,,,,
M.Hasselbeck,00-0007091,no,TEN,QB,43,26,1,1,0,0,200,2,11,0,0,0,0,10
