name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Manning,00-0010346,yes,DEN,QB,35,28,0,4,1,1,257,2,-1,0,0,0,0,-2
R.Tannehill,00-0029701,no,MIA,QB,36,26,1,3,0,0,228,4,8,1,1,0,0,15
