name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Flacco,00-0026158,yes,BAL,QB,,,,,,23,15,0,1,0,0,161,6,6,0,0,0,0,2
Alex Smith,00-0023436,no,SF,QB,0,0,1,0,0,24,15,1,0,0,0,140,2,8,0,0,0,0,12
