name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Rodgers,00-0023459,yes,GB,QB,,,,,,22,17,0,2,0,0,226,2,13,1,1,0,0,14
M.Stafford,00-0026498,no,DET,QB,1,0,1,0,0,41,20,0,3,0,0,217,4,18,0,0,0,0,29
