name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Cutler,00-0024226,yes,CHI,QB,0,0,1,0,0,9,8,1,1,0,0,120,3,10,0,0,0,0,24
J.Clausen,00-0027659,yes,CHI,QB,0,1,1,1,0,23,14,1,0,0,0,121,2,0,0,0,0,0,-5
C.Palmer,00-0021429,no,ARI,QB,,,,,,24,17,1,4,0,0,185,2,-1,0,0,0,0,-2
