name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Rivers,00-0022942,yes,SD,QB,,,,,,45,25,2,2,0,0,436,4,4,0,0,0,10
J.Flacco,00-0026158,no,BAL,QB,0,1,1,1,0,26,17,1,2,0,0,190,5,3,0,0,0,3
