name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Cassel,00-0023662,yes,KC,QB,,,,,,41,23,0,2,0,0,253,4,11,0,0,0,28
T.Romo,00-0021678,no,DAL,QB,1,0,1,0,-2,34,20,0,2,0,0,351,3,6,0,0,0,5
