name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Brees,00-0020531,yes,NO,QB,41,26,2,3,0,0,267,2,-1,0,0,0,0,-2
C.Kaepernick,00-0027974,no,SF,QB,25,16,1,1,0,0,231,6,15,7,1,0,0,27
