name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Ryan,00-0026143,yes,ATL,QB,0,1,0,1,0,33,19,2,2,0,0,185,3,7,0,0,0,8
J.Cutler,00-0024226,no,CHI,QB,,,,,,43,27,2,2,0,0,300,3,30,0,0,0,34
