name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.McNabb,00-0011022,yes,WAS,,38,28,0,1,0,0,426,,,,,,,
M.Schaub,00-0022787,no,HOU,QB,52,38,1,3,0,0,497,1,2,0,0,0,0,2
