name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Newton,00-0027939,yes,CAR,QB,24,16,0,1,0,0,273,7,7,0,0,0,0,12
G.Smith,00-0030565,no,NYJ,QB,28,15,1,1,0,0,167,6,14,0,0,0,0,44
