name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Brees,00-0020531,yes,NO,QB,,,,,,38,24,0,4,0,0,363,1,8,8,1,0,0,8
E.Manning,00-0022803,no,NYG,QB,0,0,1,0,0,47,33,1,2,0,0,406,1,4,0,0,0,0,4
