name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Campbell,00-0023460,yes,WAS,,1,0,2,0,-2,22,12,3,2,0,0,170,7,13,0,0,0,20
J.Johnson,00-0026300,no,TB,,,,,,,22,13,1,1,0,0,106,7,15,0,0,0,41
