name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Bridgewater,00-0031237,yes,MIN,QB,42,26,0,1,0,0,268,3,16,0,0,0,0,20
R.Griffin,00-0029665,no,WAS,QB,28,18,1,1,0,0,251,7,14,0,0,1,0,24
