name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Locker,00-0027946,yes,TEN,,34,18,2,1,0,0,234,2,8,0,0,0,0,9
T.Romo,00-0021678,no,DAL,QB,29,19,0,1,0,0,176,,,,,,,
