name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Stanton,00-0025430,yes,ARI,QB,0,0,1,0,0,30,15,0,1,1,1,239,4,10,0,0,0,0,17
A.Smith,00-0023436,no,KC,QB,,,,,,39,26,1,1,0,0,293,4,21,0,0,0,0,26
