name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Hasselbeck,00-0007091,yes,SEA,QB,1,0,1,0,0,46,27,4,1,0,0,256,1,3,0,0,0,3
J.Freeman,00-0026993,no,TB,,,,,,,26,16,1,2,0,0,205,3,2,0,1,1,1
