name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Flacco,00-0026158,yes,BAL,QB,0,1,2,1,0,36,22,0,2,0,0,312,3,3,0,0,0,0,1
C.Shaw,00-0030661,no,CLE,QB,1,0,1,0,-2,28,14,1,0,0,0,177,7,7,0,0,0,0,9
