name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Ryan,00-0026143,yes,ATL,QB,47,29,2,0,0,0,260,1,6,0,0,0,0,6
C.Newton,00-0027939,no,CAR,QB,16,10,0,1,0,0,114,6,13,4,1,0,0,51
