name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Ryan,00-0026143,yes,ATL,QB,34,23,2,2,0,0,298,5,6,0,0,0,0,7
S.Bradford,00-0027854,no,PHI,QB,52,36,2,1,0,0,336,,,,,,,
