name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Quinn,00-0025409,yes,KC,,23,19,0,2,0,0,201,3,6,0,0,0,0,12
C.Newton,00-0027939,no,CAR,QB,27,15,0,3,0,0,232,7,28,0,0,0,0,78
