name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Cutler,00-0024226,yes,CHI,QB,1,0,1,0,0,31,21,0,2,0,0,267,,,,,,,
C.Ponder,00-0027950,no,MIN,,,,,,,17,9,0,0,0,0,99,1,8,0,0,0,0,8
D.McNabb,00-0011022,no,MIN,,,,,,,24,19,0,0,0,0,177,,,,,,,
