name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Locker,00-0027946,yes,TEN,,29,13,0,1,0,0,282,6,17,6,1,0,0,36
M.Hasselbeck,00-0007091,yes,TEN,QB,7,5,0,0,0,0,44,,,,,,,
D.Brees,00-0020531,no,NO,QB,47,36,0,2,0,0,337,2,4,0,0,0,0,6
