name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
V.Young,00-0024218,yes,TEN,,,,,,,43,27,0,1,0,0,387,4,6,0,0,0,8
M.Leinart,00-0024225,no,ARI,,0,0,1,0,-9,31,21,0,0,0,0,220,1,0,0,0,0,0
