name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Delhomme,00-0004161,yes,CLE,,0,0,1,0,0,35,24,2,0,0,0,245,2,2,0,0,0,0,2
J.Clausen,00-0027659,no,CAR,QB,,,,,,28,16,1,0,0,0,195,,,,,,,
