name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Weeden,00-0029677,yes,CLE,QB,1,0,2,0,0,40,24,2,3,0,0,370,2,5,0,0,0,0,5
C.Henne,00-0026197,no,JAC,QB,,,,,,40,22,1,2,0,0,195,,,,,,,
