name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Brees,00-0020531,yes,NO,QB,32,27,0,3,0,0,311,1,6,0,0,0,0,6
A.Rodgers,00-0023459,no,GB,QB,39,28,2,1,0,0,418,2,14,14,1,0,0,21
