name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
E.Manning,00-0022803,yes,NYG,QB,37,25,1,3,0,0,259,2,0,0,0,0,0,-1
B.Weeden,00-0029677,no,CLE,QB,35,22,2,2,0,0,291,1,2,0,0,0,0,2
