name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Luck,00-0029668,yes,IND,QB,34,20,1,3,0,0,172,4,15,0,0,0,0,20
N.Foles,00-0029567,no,PHI,QB,37,21,1,1,0,0,331,4,7,0,0,0,0,22
